"station"	"variable"	"technique"	"periodicity"	"date"	"hour"	"value"	"valid"
"28795508"	8	2	2	2016-07-11	14	20	TRUE
"28795510"	47	2	2	2016-07-11	14	17	TRUE
"28795512"	8	2	2	2016-07-11	14	27	TRUE
"28795520"	59	2	2	2016-07-11	14	1.9	TRUE
"28795530"	59	2	2	2016-07-11	14	0.1	TRUE
"28795535"	59	2	2	2016-07-11	14	0.1	TRUE
"28795542"	2	2	2	2016-07-11	14	1.13	TRUE
"28795543"	2	2	2	2016-07-11	14	1	TRUE
"28795544"	2	2	2	2016-07-11	14	0.14	TRUE
"28795606"	48	2	2	2016-07-11	14	0.2	TRUE
"28795607"	8	2	2	2016-07-11	14	4	TRUE
"28795608"	8	2	2	2016-07-11	14	32	TRUE
"28795612"	8	2	2	2016-07-11	14	39	TRUE
"28795614"	6	2	2	2016-07-11	14	78	TRUE
"28795681"	98	2	2	2016-07-11	14	1.89	TRUE
"28795682"	98	2	2	2016-07-11	14	227	TRUE
"28795683"	98	2	2	2016-07-11	14	35.3	TRUE
"28795686"	98	2	2	2016-07-11	14	19	TRUE
"28795689"	98	2	2	2016-07-11	14	0	TRUE
"28795701"	38	2	2	2016-07-11	14	4	TRUE
"28795706"	48	2	2	2016-07-11	14	0.2	TRUE
"28795707"	8	2	2	2016-07-11	14	2	TRUE
"28795708"	8	2	2	2016-07-11	14	21	TRUE
"28795710"	47	2	2	2016-07-11	14	7	TRUE
"28795712"	8	2	2	2016-07-11	14	25	TRUE
"28795783"	98	2	2	2016-07-11	14	39.9	TRUE
"28795807"	8	2	2	2016-07-11	14	2	TRUE
"28795808"	8	2	2	2016-07-11	14	7	TRUE
"28795812"	8	2	2	2016-07-11	14	9	TRUE
"28795814"	6	2	2	2016-07-11	14	106	TRUE
"28795907"	8	2	2	2016-07-11	14	2	TRUE
"28795908"	8	2	2	2016-07-11	14	10	TRUE
"28795912"	8	2	2	2016-07-11	14	12	TRUE
"28795914"	6	2	2	2016-07-11	14	121	TRUE
"28795980"	98	2	2	2016-07-11	14	179	TRUE
"28795981"	98	2	2	2016-07-11	14	3.7	TRUE
"28795982"	98	2	2	2016-07-11	14	214	TRUE
"28795983"	98	2	2	2016-07-11	14	33.9	TRUE
"28795986"	98	2	2	2016-07-11	14	20	TRUE
"28795987"	98	2	2	2016-07-11	14	930	TRUE
"28795988"	98	2	2	2016-07-11	14	1167	TRUE
"28795989"	98	2	2	2016-07-11	14	0	TRUE
"28796007"	8	2	2	2016-07-11	14	3	TRUE
"28796008"	8	2	2	2016-07-11	14	18	TRUE
"28796010"	47	2	2	2016-07-11	14	7	TRUE
"28796012"	8	2	2	2016-07-11	14	23	TRUE
"28796014"	6	2	2	2016-07-11	14	98	TRUE
"28796087"	98	2	2	2016-07-11	14	922	TRUE
"28796089"	98	2	2	2016-07-11	14	0	TRUE
"28799901"	38	2	2	2016-07-11	15	4	TRUE
"28799906"	48	2	2	2016-07-11	15	0.2	TRUE
"28799907"	8	2	2	2016-07-11	15	7	TRUE
"28799908"	8	2	2	2016-07-11	15	22	TRUE
"28799909"	47	2	2	2016-07-11	15	9	TRUE
"28799910"	47	2	2	2016-07-11	15	17	TRUE
"28799912"	8	2	2	2016-07-11	15	32	TRUE
"28799914"	6	2	2	2016-07-11	15	95	TRUE
"28799920"	59	2	2	2016-07-11	15	1.4	TRUE
"28799930"	59	2	2	2016-07-11	15	0.3	TRUE
"28799935"	59	2	2	2016-07-11	15	0.2	TRUE
"28799942"	2	2	2	2016-07-11	15	1.23	TRUE
"28799943"	2	2	2	2016-07-11	15	1.13	TRUE
"28799944"	2	2	2	2016-07-11	15	0.1	TRUE
"28799980"	98	2	2	2016-07-11	15	189	TRUE
"28799981"	98	2	2	2016-07-11	15	3.01	TRUE
"28799982"	98	2	2	2016-07-11	15	208	TRUE
"28799983"	98	2	2	2016-07-11	15	35.2	TRUE
"28799986"	98	2	2	2016-07-11	15	25	TRUE
"28799987"	98	2	2	2016-07-11	15	930	TRUE
"28799988"	98	2	2	2016-07-11	15	1078	TRUE
"28799989"	98	2	2	2016-07-11	15	0	TRUE
"28790401"	38	2	2	2016-07-11	15	7	TRUE
"28790406"	48	2	2	2016-07-11	15	0.2	TRUE
"28790407"	8	2	2	2016-07-11	15	7	TRUE
"28790408"	8	2	2	2016-07-11	15	29	TRUE
"28790412"	8	2	2	2016-07-11	15	40	TRUE
"28790481"	98	2	2	2016-07-11	15	0.95	TRUE
"28790482"	98	2	2	2016-07-11	15	215	TRUE
"28790483"	98	2	2	2016-07-11	15	28	TRUE
"28790486"	98	2	2	2016-07-11	15	40	TRUE
"28790489"	98	2	2	2016-07-11	15	0	TRUE
"28790801"	38	2	2	2016-07-11	15	5	TRUE
"28790806"	48	2	2	2016-07-11	15	0.4	TRUE
"28790807"	8	2	2	2016-07-11	15	25	TRUE
"28790808"	8	2	2	2016-07-11	15	55	TRUE
"28790809"	47	2	2	2016-07-11	15	12	TRUE
"28790810"	47	2	2	2016-07-11	15	25	TRUE
"28790812"	8	2	2	2016-07-11	15	93	TRUE
"28790814"	6	2	2	2016-07-11	15	76	TRUE
"28790820"	59	2	2	2016-07-11	15	2	TRUE
"28790830"	59	2	2	2016-07-11	15	0.6	TRUE
"28790835"	59	2	2	2016-07-11	15	0.3	TRUE
"28790842"	2	2	2	2016-07-11	15	1.41	TRUE
"28790843"	2	2	2	2016-07-11	15	1.29	TRUE
"28790844"	2	2	2	2016-07-11	15	0.11	TRUE
"28791107"	8	2	2	2016-07-11	15	8	TRUE
"28791108"	8	2	2	2016-07-11	15	29	TRUE
"28791112"	8	2	2	2016-07-11	15	41	TRUE
"28791120"	59	2	2	2016-07-11	15	3.9	TRUE
"28791130"	59	2	2	2016-07-11	15	0.9	TRUE
"28791135"	59	2	2	2016-07-11	15	0.3	TRUE
"28791189"	98	2	2	2016-07-11	15	0	TRUE
"28791606"	48	2	2	2016-07-11	15	0.2	TRUE
"28791607"	8	2	2	2016-07-11	15	5	TRUE
"28791608"	8	2	2	2016-07-11	15	24	TRUE
"28791612"	8	2	2	2016-07-11	15	33	TRUE
"28791614"	6	2	2	2016-07-11	15	84	TRUE
"28791689"	98	2	2	2016-07-11	15	0	TRUE
"28791701"	38	2	2	2016-07-11	15	8	TRUE
"28791707"	8	2	2	2016-07-11	15	4	TRUE
"28791708"	8	2	2	2016-07-11	15	19	TRUE
"28791712"	8	2	2	2016-07-11	15	26	TRUE
"28791714"	6	2	2	2016-07-11	15	91	TRUE
"28791801"	38	2	2	2016-07-11	15	3	TRUE
"28791806"	48	2	2	2016-07-11	15	0.2	TRUE
"28791807"	8	2	2	2016-07-11	15	2	TRUE
"28791808"	8	2	2	2016-07-11	15	10	TRUE
"28791810"	47	2	2	2016-07-11	15	17	TRUE
"28791812"	8	2	2	2016-07-11	15	13	TRUE
"28791814"	6	2	2	2016-07-11	15	99	TRUE
"28791820"	59	2	2	2016-07-11	15	0.4	TRUE
"28791830"	59	2	2	2016-07-11	15	0.1	TRUE
"28791835"	59	2	2	2016-07-11	15	0.1	TRUE
"28791883"	98	2	2	2016-07-11	15	33.2	TRUE
"28791889"	98	2	2	2016-07-11	15	0	TRUE
"28792401"	38	2	2	2016-07-11	15	2	TRUE
"28792406"	48	2	2	2016-07-11	15	0.1	TRUE
"28792407"	8	2	2	2016-07-11	15	1	TRUE
"28792408"	8	2	2	2016-07-11	15	2	TRUE
"28792409"	47	2	2	2016-07-11	15	4	TRUE
"28792410"	47	2	2	2016-07-11	15	8	TRUE
"28792412"	8	2	2	2016-07-11	15	3	TRUE
"28792414"	6	2	2	2016-07-11	15	92	TRUE
"28792420"	59	2	2	2016-07-11	15	0.1	TRUE
"28792430"	59	2	2	2016-07-11	15	0.1	TRUE
"28792435"	59	2	2	2016-07-11	15	0.1	TRUE
"28792442"	2	2	2	2016-07-11	15	1.16	TRUE
"28792443"	2	2	2	2016-07-11	15	1.1	TRUE
"28792444"	2	2	2	2016-07-11	15	0.05	TRUE
"28792480"	98	2	2	2016-07-11	15	215	TRUE
"28792481"	98	2	2	2016-07-11	15	5.3	TRUE
"28792482"	98	2	2	2016-07-11	15	184	TRUE
"28792483"	98	2	2	2016-07-11	15	36.4	TRUE
"28792486"	98	2	2	2016-07-11	15	26	TRUE
"28792487"	98	2	2	2016-07-11	15	939	TRUE
"28792488"	98	2	2	2016-07-11	15	1037	TRUE
"28792489"	98	2	2	2016-07-11	15	0	TRUE
"28792707"	8	2	2	2016-07-11	15	3	TRUE
"28792708"	8	2	2	2016-07-11	15	15	TRUE
"28792712"	8	2	2	2016-07-11	15	19	TRUE
"28792714"	6	2	2	2016-07-11	15	101	TRUE
"28793501"	38	2	2	2016-07-11	15	1	TRUE
"28793506"	48	2	2	2016-07-11	15	0.1	TRUE
"28793507"	8	2	2	2016-07-11	15	4	TRUE
"28793508"	8	2	2	2016-07-11	15	25	TRUE
"28793512"	8	2	2	2016-07-11	15	31	TRUE
"28793514"	6	2	2	2016-07-11	15	96	TRUE
"28793601"	38	2	2	2016-07-11	15	6	TRUE
"28793606"	48	2	2	2016-07-11	15	0.1	TRUE
"28793607"	8	2	2	2016-07-11	15	7	TRUE
"28793608"	8	2	2	2016-07-11	15	26	TRUE
"28793610"	47	2	2	2016-07-11	15	29	TRUE
"28793612"	8	2	2	2016-07-11	15	36	TRUE
"28793689"	98	2	2	2016-07-11	15	0	TRUE
"28793801"	38	2	2	2016-07-11	15	2	TRUE
"28793807"	8	2	2	2016-07-11	15	11	TRUE
"28793808"	8	2	2	2016-07-11	15	25	TRUE
"28793809"	47	2	2	2016-07-11	15	7	TRUE
"28793810"	47	2	2	2016-07-11	15	15	TRUE
"28793812"	8	2	2	2016-07-11	15	42	TRUE
"28793820"	59	2	2	2016-07-11	15	0.6	TRUE
"28793830"	59	2	2	2016-07-11	15	0.1	TRUE
"28793835"	59	2	2	2016-07-11	15	0.1	TRUE
"28793883"	98	2	2	2016-07-11	15	33.4	TRUE
"28793889"	98	2	2	2016-07-11	15	0	TRUE
"28793906"	48	2	2	2016-07-11	15	0.2	TRUE
"28793907"	8	2	2	2016-07-11	15	9	TRUE
"28793908"	8	2	2	2016-07-11	15	26	TRUE
"28793912"	8	2	2	2016-07-11	15	39	TRUE
"28793914"	6	2	2	2016-07-11	15	87	TRUE
"28793989"	98	2	2	2016-07-11	15	0	TRUE
"28794001"	38	2	2	2016-07-11	15	3	TRUE
"28794007"	8	2	2	2016-07-11	15	3	TRUE
"28794008"	8	2	2	2016-07-11	15	15	TRUE
"28794010"	47	2	2	2016-07-11	15	11	TRUE
"28794012"	8	2	2	2016-07-11	15	20	TRUE
"28794089"	98	2	2	2016-07-11	15	0	TRUE
"28794707"	8	2	2	2016-07-11	15	3	TRUE
"28794708"	8	2	2	2016-07-11	15	8	TRUE
"28794709"	47	2	2	2016-07-11	15	9	TRUE
"28794710"	47	2	2	2016-07-11	15	19	TRUE
"28794712"	8	2	2	2016-07-11	15	13	TRUE
"28794807"	8	2	2	2016-07-11	15	8	TRUE
"28794808"	8	2	2	2016-07-11	15	44	TRUE
"28794809"	47	2	2	2016-07-11	15	14	TRUE
"28794810"	47	2	2	2016-07-11	15	24	TRUE
"28794812"	8	2	2	2016-07-11	15	56	TRUE
"28794907"	8	2	2	2016-07-11	15	1	TRUE
"28794908"	8	2	2	2016-07-11	15	11	TRUE
"28794912"	8	2	2	2016-07-11	15	13	TRUE
"28794914"	6	2	2	2016-07-11	15	95	TRUE
"28795007"	8	2	2	2016-07-11	15	42	TRUE
"28795008"	8	2	2	2016-07-11	15	55	TRUE
"28795009"	47	2	2	2016-07-11	15	10	TRUE
"28795010"	47	2	2	2016-07-11	15	19	TRUE
"28795012"	8	2	2	2016-07-11	15	119	TRUE
"28795083"	98	2	2	2016-07-11	15	34.7	TRUE
"28795407"	8	2	2	2016-07-11	15	4	TRUE
"28795408"	8	2	2	2016-07-11	15	6	TRUE
"28795412"	8	2	2	2016-07-11	15	12	TRUE
"28795414"	6	2	2	2016-07-11	15	108	TRUE
"28795480"	98	2	2	2016-07-11	15	177	TRUE
"28795481"	98	2	2	2016-07-11	15	3.03	TRUE
"28795482"	98	2	2	2016-07-11	15	223	TRUE
"28795483"	98	2	2	2016-07-11	15	39.6	TRUE
"28795489"	98	2	2	2016-07-11	15	0	TRUE
"28795507"	8	2	2	2016-07-11	15	5	TRUE
"28795508"	8	2	2	2016-07-11	15	19	TRUE
"28795510"	47	2	2	2016-07-11	15	14	TRUE
"28795512"	8	2	2	2016-07-11	15	26	TRUE
"28795520"	59	2	2	2016-07-11	15	1.5	TRUE
"28795530"	59	2	2	2016-07-11	15	0.1	TRUE
"28795535"	59	2	2	2016-07-11	15	0.1	TRUE
"28795542"	2	2	2	2016-07-11	15	1.13	TRUE
"28795543"	2	2	2	2016-07-11	15	0.98	TRUE
"28795544"	2	2	2	2016-07-11	15	0.15	TRUE
"28795606"	48	2	2	2016-07-11	15	0.2	TRUE
"28795607"	8	2	2	2016-07-11	15	5	TRUE
"28795608"	8	2	2	2016-07-11	15	33	TRUE
"28795612"	8	2	2	2016-07-11	15	41	TRUE
"28795614"	6	2	2	2016-07-11	15	74	TRUE
"28795681"	98	2	2	2016-07-11	15	1.91	TRUE
"28795682"	98	2	2	2016-07-11	15	209	TRUE
"28795683"	98	2	2	2016-07-11	15	35.8	TRUE
"28795686"	98	2	2	2016-07-11	15	17	TRUE
"28795689"	98	2	2	2016-07-11	15	0	TRUE
"28795701"	38	2	2	2016-07-11	15	4	TRUE
"28795706"	48	2	2	2016-07-11	15	0.2	TRUE
"28795707"	8	2	2	2016-07-11	15	2	TRUE
"28795708"	8	2	2	2016-07-11	15	18	TRUE
"28795710"	47	2	2	2016-07-11	15	9	TRUE
"28795712"	8	2	2	2016-07-11	15	21	TRUE
"28795783"	98	2	2	2016-07-11	15	40.9	TRUE
"28795807"	8	2	2	2016-07-11	15	1	TRUE
"28795808"	8	2	2	2016-07-11	15	6	TRUE
"28795812"	8	2	2	2016-07-11	15	8	TRUE
"28795814"	6	2	2	2016-07-11	15	105	TRUE
"28795907"	8	2	2	2016-07-11	15	2	TRUE
"28795908"	8	2	2	2016-07-11	15	10	TRUE
"28795912"	8	2	2	2016-07-11	15	13	TRUE
"28795914"	6	2	2	2016-07-11	15	115	TRUE
"28795980"	98	2	2	2016-07-11	15	176	TRUE
"28795981"	98	2	2	2016-07-11	15	3.89	TRUE
"28795982"	98	2	2	2016-07-11	15	206	TRUE
"28795983"	98	2	2	2016-07-11	15	34.4	TRUE
"28795986"	98	2	2	2016-07-11	15	18	TRUE
"28795987"	98	2	2	2016-07-11	15	930	TRUE
"28795988"	98	2	2	2016-07-11	15	1119	TRUE
"28795989"	98	2	2	2016-07-11	15	0	TRUE
"28796007"	8	2	2	2016-07-11	15	2	TRUE
"28796008"	8	2	2	2016-07-11	15	17	TRUE
"28796010"	47	2	2	2016-07-11	15	10	TRUE
"28796012"	8	2	2	2016-07-11	15	20	TRUE
"28796014"	6	2	2	2016-07-11	15	104	TRUE
"28796087"	98	2	2	2016-07-11	15	922	TRUE
"28796089"	98	2	2	2016-07-11	15	0	TRUE
"28799901"	38	2	2	2016-07-11	16	4	TRUE
"28799906"	48	2	2	2016-07-11	16	0.2	TRUE
"28799907"	8	2	2	2016-07-11	16	7	TRUE
"28799908"	8	2	2	2016-07-11	16	20	TRUE
"28799909"	47	2	2	2016-07-11	16	9	TRUE
"28799910"	47	2	2	2016-07-11	16	21	TRUE
"28799912"	8	2	2	2016-07-11	16	30	TRUE
"28799914"	6	2	2	2016-07-11	16	88	TRUE
"28799920"	59	2	2	2016-07-11	16	1.5	TRUE
"28799930"	59	2	2	2016-07-11	16	0.2	TRUE
"28799935"	59	2	2	2016-07-11	16	0.2	TRUE
"28799942"	2	2	2	2016-07-11	16	1.23	TRUE
"28799943"	2	2	2	2016-07-11	16	1.13	TRUE
"28799944"	2	2	2	2016-07-11	16	0.1	TRUE
"28799980"	98	2	2	2016-07-11	16	152	TRUE
"28799981"	98	2	2	2016-07-11	16	2.8	TRUE
"28799982"	98	2	2	2016-07-11	16	213	TRUE
"28799983"	98	2	2	2016-07-11	16	35.4	TRUE
"28799986"	98	2	2	2016-07-11	16	25	TRUE
"28799987"	98	2	2	2016-07-11	16	930	TRUE
"28799988"	98	2	2	2016-07-11	16	982	TRUE
"28799989"	98	2	2	2016-07-11	16	0	TRUE
"28790401"	38	2	2	2016-07-11	16	7	TRUE
"28790406"	48	2	2	2016-07-11	16	0.2	TRUE
"28790407"	8	2	2	2016-07-11	16	6	TRUE
"28790408"	8	2	2	2016-07-11	16	26	TRUE
"28790412"	8	2	2	2016-07-11	16	36	TRUE
"28790481"	98	2	2	2016-07-11	16	0.88	TRUE
"28790482"	98	2	2	2016-07-11	16	246	TRUE
"28790483"	98	2	2	2016-07-11	16	28.2	TRUE
"28790486"	98	2	2	2016-07-11	16	40	TRUE
"28790489"	98	2	2	2016-07-11	16	0	TRUE
"28790801"	38	2	2	2016-07-11	16	5	TRUE
"28790806"	48	2	2	2016-07-11	16	0.3	TRUE
"28790807"	8	2	2	2016-07-11	16	24	TRUE
"28790808"	8	2	2	2016-07-11	16	54	TRUE
"28790809"	47	2	2	2016-07-11	16	13	TRUE
"28790810"	47	2	2	2016-07-11	16	22	TRUE
"28790812"	8	2	2	2016-07-11	16	91	TRUE
"28790814"	6	2	2	2016-07-11	16	70	TRUE
"28790820"	59	2	2	2016-07-11	16	1.7	TRUE
"28790830"	59	2	2	2016-07-11	16	0.4	TRUE
"28790835"	59	2	2	2016-07-11	16	0.2	TRUE
"28790842"	2	2	2	2016-07-11	16	1.41	TRUE
"28790843"	2	2	2	2016-07-11	16	1.29	TRUE
"28790844"	2	2	2	2016-07-11	16	0.12	TRUE
"28791107"	8	2	2	2016-07-11	16	11	TRUE
"28791108"	8	2	2	2016-07-11	16	31	TRUE
"28791112"	8	2	2	2016-07-11	16	48	TRUE
"28791120"	59	2	2	2016-07-11	16	3.5	TRUE
"28791130"	59	2	2	2016-07-11	16	0.5	TRUE
"28791135"	59	2	2	2016-07-11	16	0.2	TRUE
"28791189"	98	2	2	2016-07-11	16	0	TRUE
"28791606"	48	2	2	2016-07-11	16	0.2	TRUE
"28791607"	8	2	2	2016-07-11	16	6	TRUE
"28791608"	8	2	2	2016-07-11	16	22	TRUE
"28791612"	8	2	2	2016-07-11	16	31	TRUE
"28791614"	6	2	2	2016-07-11	16	79	TRUE
"28791689"	98	2	2	2016-07-11	16	0	TRUE
"28791701"	38	2	2	2016-07-11	16	8	TRUE
"28791707"	8	2	2	2016-07-11	16	6	TRUE
"28791708"	8	2	2	2016-07-11	16	21	TRUE
"28791712"	8	2	2	2016-07-11	16	30	TRUE
"28791714"	6	2	2	2016-07-11	16	82	TRUE
"28791801"	38	2	2	2016-07-11	16	3	TRUE
"28791806"	48	2	2	2016-07-11	16	0.2	TRUE
"28791807"	8	2	2	2016-07-11	16	3	TRUE
"28791808"	8	2	2	2016-07-11	16	12	TRUE
"28791810"	47	2	2	2016-07-11	16	8	TRUE
"28791812"	8	2	2	2016-07-11	16	17	TRUE
"28791814"	6	2	2	2016-07-11	16	88	TRUE
"28791820"	59	2	2	2016-07-11	16	0.4	TRUE
"28791830"	59	2	2	2016-07-11	16	0.1	TRUE
"28791835"	59	2	2	2016-07-11	16	0.1	TRUE
"28791883"	98	2	2	2016-07-11	16	33.4	TRUE
"28791889"	98	2	2	2016-07-11	16	0	TRUE
"28792401"	38	2	2	2016-07-11	16	2	TRUE
"28792406"	48	2	2	2016-07-11	16	0.1	TRUE
"28792407"	8	2	2	2016-07-11	16	1	TRUE
"28792408"	8	2	2	2016-07-11	16	1	TRUE
"28792409"	47	2	2	2016-07-11	16	3	TRUE
"28792410"	47	2	2	2016-07-11	16	6	TRUE
"28792412"	8	2	2	2016-07-11	16	3	TRUE
"28792414"	6	2	2	2016-07-11	16	88	TRUE
"28792420"	59	2	2	2016-07-11	16	0.1	TRUE
"28792430"	59	2	2	2016-07-11	16	0.1	TRUE
"28792435"	59	2	2	2016-07-11	16	0.1	TRUE
"28792442"	2	2	2	2016-07-11	16	1.15	TRUE
"28792443"	2	2	2	2016-07-11	16	1.11	TRUE
"28792444"	2	2	2	2016-07-11	16	0.05	TRUE
"28792480"	98	2	2	2016-07-11	16	173	TRUE
"28792481"	98	2	2	2016-07-11	16	5.14	TRUE
"28792482"	98	2	2	2016-07-11	16	205	TRUE
"28792483"	98	2	2	2016-07-11	16	36.4	TRUE
"28792486"	98	2	2	2016-07-11	16	27	TRUE
"28792487"	98	2	2	2016-07-11	16	939	TRUE
"28792488"	98	2	2	2016-07-11	16	991	TRUE
"28792489"	98	2	2	2016-07-11	16	0	TRUE
"28792707"	8	2	2	2016-07-11	16	3	TRUE
"28792708"	8	2	2	2016-07-11	16	12	TRUE
"28792712"	8	2	2	2016-07-11	16	16	TRUE
"28792714"	6	2	2	2016-07-11	16	94	TRUE
"28793501"	38	2	2	2016-07-11	16	1	TRUE
"28793506"	48	2	2	2016-07-11	16	0.1	TRUE
"28793507"	8	2	2	2016-07-11	16	6	TRUE
"28793508"	8	2	2	2016-07-11	16	22	TRUE
"28793512"	8	2	2	2016-07-11	16	31	TRUE
"28793514"	6	2	2	2016-07-11	16	90	TRUE
"28793601"	38	2	2	2016-07-11	16	6	TRUE
"28793606"	48	2	2	2016-07-11	16	0.1	TRUE
"28793607"	8	2	2	2016-07-11	16	5	TRUE
"28793608"	8	2	2	2016-07-11	16	20	TRUE
"28793610"	47	2	2	2016-07-11	16	39	TRUE
"28793612"	8	2	2	2016-07-11	16	27	TRUE
"28793689"	98	2	2	2016-07-11	16	0	TRUE
"28793801"	38	2	2	2016-07-11	16	2	TRUE
"28793807"	8	2	2	2016-07-11	16	10	TRUE
"28793808"	8	2	2	2016-07-11	16	23	TRUE
"28793809"	47	2	2	2016-07-11	16	6	TRUE
"28793810"	47	2	2	2016-07-11	16	13	TRUE
"28793812"	8	2	2	2016-07-11	16	38	TRUE
"28793820"	59	2	2	2016-07-11	16	2	TRUE
"28793830"	59	2	2	2016-07-11	16	0.1	TRUE
"28793835"	59	2	2	2016-07-11	16	0.2	TRUE
"28793883"	98	2	2	2016-07-11	16	33.6	TRUE
"28793889"	98	2	2	2016-07-11	16	0	TRUE
"28793906"	48	2	2	2016-07-11	16	0.2	TRUE
"28793907"	8	2	2	2016-07-11	16	6	TRUE
"28793908"	8	2	2	2016-07-11	16	20	TRUE
"28793912"	8	2	2	2016-07-11	16	29	TRUE
"28793914"	6	2	2	2016-07-11	16	85	TRUE
"28793989"	98	2	2	2016-07-11	16	0	TRUE
"28794001"	38	2	2	2016-07-11	16	3	TRUE
"28794007"	8	2	2	2016-07-11	16	3	TRUE
"28794008"	8	2	2	2016-07-11	16	13	TRUE
"28794010"	47	2	2	2016-07-11	16	22	TRUE
"28794012"	8	2	2	2016-07-11	16	17	TRUE
"28794089"	98	2	2	2016-07-11	16	0	TRUE
"28794707"	8	2	2	2016-07-11	16	3	TRUE
"28794708"	8	2	2	2016-07-11	16	8	TRUE
"28794709"	47	2	2	2016-07-11	16	12	TRUE
"28794710"	47	2	2	2016-07-11	16	20	TRUE
"28794712"	8	2	2	2016-07-11	16	13	TRUE
"28794807"	8	2	2	2016-07-11	16	5	TRUE
"28794808"	8	2	2	2016-07-11	16	39	TRUE
"28794809"	47	2	2	2016-07-11	16	12	TRUE
"28794810"	47	2	2	2016-07-11	16	20	TRUE
"28794812"	8	2	2	2016-07-11	16	47	TRUE
"28794907"	8	2	2	2016-07-11	16	1	TRUE
"28794908"	8	2	2	2016-07-11	16	9	TRUE
"28794912"	8	2	2	2016-07-11	16	10	TRUE
"28794914"	6	2	2	2016-07-11	16	90	TRUE
"28795007"	8	2	2	2016-07-11	16	39	TRUE
"28795008"	8	2	2	2016-07-11	16	51	TRUE
"28795009"	47	2	2	2016-07-11	16	6	TRUE
"28795010"	47	2	2	2016-07-11	16	14	TRUE
"28795012"	8	2	2	2016-07-11	16	111	TRUE
"28795083"	98	2	2	2016-07-11	16	35.1	TRUE
"28795407"	8	2	2	2016-07-11	16	4	TRUE
"28795408"	8	2	2	2016-07-11	16	6	TRUE
"28795412"	8	2	2	2016-07-11	16	12	TRUE
"28795414"	6	2	2	2016-07-11	16	100	TRUE
"28795480"	98	2	2	2016-07-11	16	138	TRUE
"28795481"	98	2	2	2016-07-11	16	2.83	TRUE
"28795482"	98	2	2	2016-07-11	16	215	TRUE
"28795483"	98	2	2	2016-07-11	16	39.8	TRUE
"28795489"	98	2	2	2016-07-11	16	0	TRUE
"28795507"	8	2	2	2016-07-11	16	4	TRUE
"28795508"	8	2	2	2016-07-11	16	16	TRUE
"28795510"	47	2	2	2016-07-11	16	16	TRUE
"28795512"	8	2	2	2016-07-11	16	22	TRUE
"28795520"	59	2	2	2016-07-11	16	1.3	TRUE
"28795530"	59	2	2	2016-07-11	16	0.1	TRUE
"28795535"	59	2	2	2016-07-11	16	0.1	TRUE
"28795542"	2	2	2	2016-07-11	16	1.12	TRUE
"28795543"	2	2	2	2016-07-11	16	0.99	TRUE
"28795544"	2	2	2	2016-07-11	16	0.14	TRUE
"28795606"	48	2	2	2016-07-11	16	0.2	TRUE
"28795607"	8	2	2	2016-07-11	16	5	TRUE
"28795608"	8	2	2	2016-07-11	16	33	TRUE
"28795612"	8	2	2	2016-07-11	16	40	TRUE
"28795614"	6	2	2	2016-07-11	16	67	TRUE
"28795681"	98	2	2	2016-07-11	16	1.61	TRUE
"28795682"	98	2	2	2016-07-11	16	233	TRUE
"28795683"	98	2	2	2016-07-11	16	36.7	TRUE
"28795686"	98	2	2	2016-07-11	16	18	TRUE
"28795689"	98	2	2	2016-07-11	16	0	TRUE
"28795701"	38	2	2	2016-07-11	16	4	TRUE
"28795706"	48	2	2	2016-07-11	16	0.2	TRUE
"28795707"	8	2	2	2016-07-11	16	2	TRUE
"28795708"	8	2	2	2016-07-11	16	18	TRUE
"28795710"	47	2	2	2016-07-11	16	28	TRUE
"28795712"	8	2	2	2016-07-11	16	21	TRUE
"28795783"	98	2	2	2016-07-11	16	41.2	TRUE
"28795807"	8	2	2	2016-07-11	16	1	TRUE
"28795808"	8	2	2	2016-07-11	16	4	TRUE
"28795812"	8	2	2	2016-07-11	16	5	TRUE
"28795814"	6	2	2	2016-07-11	16	100	TRUE
"28795907"	8	2	2	2016-07-11	16	1	TRUE
"28795908"	8	2	2	2016-07-11	16	7	TRUE
"28795912"	8	2	2	2016-07-11	16	10	TRUE
"28795914"	6	2	2	2016-07-11	16	107	TRUE
"28795980"	98	2	2	2016-07-11	16	144	TRUE
"28795981"	98	2	2	2016-07-11	16	3.55	TRUE
"28795982"	98	2	2	2016-07-11	16	192	TRUE
"28795983"	98	2	2	2016-07-11	16	34.7	TRUE
"28795986"	98	2	2	2016-07-11	16	16	TRUE
"28795987"	98	2	2	2016-07-11	16	929	TRUE
"28795988"	98	2	2	2016-07-11	16	974	TRUE
"28795989"	98	2	2	2016-07-11	16	0	TRUE
"28796007"	8	2	2	2016-07-11	16	3	TRUE
"28796008"	8	2	2	2016-07-11	16	15	TRUE
"28796010"	47	2	2	2016-07-11	16	39	TRUE
"28796012"	8	2	2	2016-07-11	16	19	TRUE
"28796014"	6	2	2	2016-07-11	16	97	TRUE
"28796087"	98	2	2	2016-07-11	16	922	TRUE
"28796089"	98	2	2	2016-07-11	16	0	TRUE
"28799901"	38	2	2	2016-07-11	17	4	TRUE
"28799906"	48	2	2	2016-07-11	17	0.2	TRUE
"28799907"	8	2	2	2016-07-11	17	7	TRUE
"28799908"	8	2	2	2016-07-11	17	21	TRUE
"28799909"	47	2	2	2016-07-11	17	7	TRUE
"28799910"	47	2	2	2016-07-11	17	12	TRUE
